id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,categories,publisher_vn,book_cover,number_of_page,manufacturer
251772742,Sách Bí Quyết Sống Tỉnh Thức Trong 8 Ngày,88500,118000,29500,25,0.0,0,Bí Quyết Sống Tỉnh Thức Trong 8 NgàyTác giả: Kathirasan KBiên dịch: Nguyễn Tư ThắngGiá bán 118.000 đ...,3,['Kathirasan K.'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,Bìa mềm,,Nhà Xuất Bản Tổng hợp TP.HCM
93210689,Kinh Địa Tạng Bồ Tát Bổn Nguyện Trọn Bộ - Bìa Da ( Tái Bản 2021 ),40000,40000,0,0,5.0,3,Kinh này được cho là ghi lại những lời nói của đức  trong khoảng thời gian cuối cuộc đời của mình.  nói về những sinh vật trên “Thiên đàng” Trayastrimsa (một thế giới của các vị thần trong vũ trụ học ...,42,['HT.Thích Trí Tịnh'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa Da,244,Nhà Xuất Bản Tôn Giáo
446334,Mẹ Hiền Con Hiếu,32000,32000,0,0,4.8,12,"Mẹ Hiền Con Hiếu ""Có một số người mẹ trẻ cho rằng: “Chăm chỉ dạy dỗ con cái nghiêm túc là một công việc rất khổ và rất mệt”. Nhưng như vậy tôi muốn hỏi, nếu như bạn không dạy con cho tốt khiến con cá...",188,['Hòa Thượng Tịnh Không'],Sách tiếng Việt,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,238,
241747785,Suối Nguồn Tâm Linh (Bìa mềm) - Ajahn Chah,155000,155000,0,0,5.0,2,"Bước vào cuộc sống là từng ngày ta buông thả Tâm và Trí mình trôi theo dòng ""nhân duyên, sinh khởi"" để sau đó rước lấy sợ hãi, bám víu cái giả hư và quan niệm càng sai lầm về tự ngã. Ajahm Chah, bậc...",3,['Ajahn Chah'],Sách Tôn Giáo - Tâm Linh,VanLangBooks,Bìa mềm,449,Nhà Xuất Bản Hồng Đức
132790390,Muôn Kiếp Nhân Sinh,118000,118000,0,0,4.8,9,"Muôn Kiếp Nhân Sinh cung cấp cho bạn đọc kiến thức mới mẻ, vô tận của nhân loại lần đầu được hé mở, cùng những phân tích uyên bác, tiên đoán bất ngờ về hiện tại và tương lai thế giới của những bậc hiề...",115,['Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa mềm,408,Nhà Xuất Bản Văn Học
77900450,Đạo Phật Vỡ Lòng (Tái Bản),58650,69000,10350,15,5.0,2,"Cốt lõi của đạo Phật là gì? Hãy khoan nói đến những giá trị sâu xa kia, hãy nghĩ nó đơn giản rằng giúp đạo Phật giúp chúng ta sống đẹp hơn, luôn yêu thương nhau, và có 1 trí tuệ sáng hơn để nhận định ...",39,['Ohta Hisashi'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,208,Nhà Xuất Bản Lao Động
592890,Phòng Và Trị Bệnh Ung Thư Theo Phương Pháp Thực Dưỡng Ohsawa Macrobiotics,50000,50000,0,0,4.8,26,Phòng Và Trị Bệnh Ung Thư Theo Phương Pháp Thực Dưỡng Ohsawa Macrobiotics Cuốn sách gồm những nội dung nói về những cách điều trị một số bệnh bằng phương pháp thực dưỡng: Lời giới thiệu Lời dẫn nhậ...,607,['George Oshawa'],Sách tiếng Việt,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,214,Nhà Xuất Bản Hồng Đức
215123455,Tiền kiếp có hay không?,82200,119000,36800,31,5.0,5,"Có rất nhiều tác giả đã viết về đầu thai và gần như lúc nào cũng khẳng định nó là có thật, một trong số họ thậm chí còn miêu tả hẳn quá trình của nó; một số khác lại cho rằng đầu thai là một điều ngớ ...",45,['Jim B.Tucker'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,332,Nhà Xuất Bản Thế Giới
253058430,Hơi Thở Nuôi Dưỡng Hơi Thở Trị Liệu (Tbl7),199000,199000,0,0,5.0,1,Hơi Thở Nuôi Dưỡng - Hơi Thở Trị LiệuKinh Quán Niệm Hơi Thở là một kinh thiền tập căn bản của đạo Bụt. Đó là một bản đồ tu tập mầu nhiệm mà Bụt đã khám phá và cống hiến cho chúng ta. Người nào có đượ...,7,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa mềm,381,Nhà Xuất Bản Thế Giới
192692429,Thức Tỉnh,89900,139000,49100,35,4.8,5,"Các hòn đảo ở Thái Bình Dương dần biến mất. Các loài đang bị tuyệt diệt. Tình trạng ô nhiễm không khí, đất, nước và dịch bệnh… tràn lan khắp thế giới. Sự tồn tại của chúng ta trên hành tinh này đan...",96,"['Đức Đạt Lai Lạt Ma', 'Tiến sĩ Franz Alt']",Sách Tôn Giáo - Tâm Linh,1980 Books,Bìa mềm,228,Nhà Xuất Bản Dân Trí
208118203,Đường Mây Trên Đất Hoa (Tái Bản 2022),102060,126000,23940,19,0.0,0,"    Phần lớn các thiền sư đều ra đi không để lại dấu vết, nếu có thì chỉ lưu lại một vài giai thoại sơ lược nên rất ít ai biết rõ công phu tu tập của các ngài. Có lẽ biết rõ chúng sanh thời Mạt phá...",1,"['Hòa Thượng Hư Vân', ' Nguyên Phong']",Root,FIRST NEWS,,,Nhà Xuất Bản Tổng hợp TP.HCM
262990656,Muôn Kiếp Nhân Sinh (Bìa cứng),205200,228000,22800,10,0.0,0,"Muôn Kiếp Nhân Sinh là tác phẩm do Giáo sư John Vũ - Nguyên Phong viết từ năm 2017 và hoàn tất đầu năm 2020 ghi lại những câu chuyện, trải nghiệm tiền kiếp kỳ lạ từ nhiều kiếp sống của người bạn t...",2,['Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa cứng,391,Nhà Xuất Bản Tổng Hợp
116245747,Tĩnh Lặng ( Tái Bản 2021 ),54510,69000,14490,21,5.0,1,"Còn sống và bước đi trên mặt đất này là một phép lạ, nhưng hầu hết chúng ta lại chạy đi tìm hạnh phúc ở một nơi xa xôi nào đó như thể là có một nơi tốt đẹp hơn để đến vậy. Chúng ta mất rất nhiều thời ...",2,['Thich Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,187,Nhà Xuất Bản Thế Giới
72101156,Quy Luật Của Nhân Sinh,36000,45000,9000,20,4.5,2,"Cuốn sách nhỏ này là tập hợp những bài thuyết giảng, đối thoại, tâm sự và chia sẻ của Ngài Ajahn Chah, với lối diển tả thân mật, cởi mở, dễ hiểu đi thẳng vào lòng người thể hiện sự chứng nghiệm sâu sắ...",10,['Ajahn Chah'],Sách tiếng Việt,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,151,Nhà Xuất Bản Văn Hóa - Văn Nghệ
248591407,Đổi Vận Cho Người Mệnh Khuyết - Quyển Thu Đông,70500,105000,34500,33,5.0,2,"Theo lý thuyết thuật số, mệnh mỗi người đều có ngũ hành, nhưng trên thực tế không phải ai cũng có đầy đủ năm hành, mà luôn khuyết một, thậm chí là hai hành. Khuyết hành làm cho cuộc sống của bạn gặp n...",13,['Lý Cư Minh'],Sách Tôn Giáo - Tâm Linh,VanLangBooks,Bìa mềm,232,Nhà Xuất Bản Hồng Đức
207936663,Muôn Kiếp Nhân Sinh (Many Lives - Many Times) Tập 1,151200,168000,16800,10,0.0,0,"“Muôn kiếp nhân sinh” là tác phẩm do Giáo sư John Vũ - Nguyên Phong viết từ năm 2017 và hoàn tất đầu năm 2020 ghi lại những câu chuyện, trải nghiệm tiền kiếp kỳ lạ từ nhiều kiếp sống của người bạn tâ...",2,[' Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,FIRST NEWS,Bìa mềm,408,Nhà Xuất Bản Tổng hợp TP.HCM
262407370,MUÔN KIẾP NHÂN SINH (Tập 3) - Nguyên Phong (GS. John Vũ) - (bìa mềm),163000,218000,55000,25,0.0,0,"Muôn Kiếp Nhân Sinh - Phần 3Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh - Phần 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm linh của nhân vật chính Thomas. Kh...",3,['Nguyên Phong (GS. John Vu)'],Sách Tôn Giáo - Tâm Linh,FIRST NEWS,Bìa mềm,504,Nhà Xuất Bản Tổng hợp TP.HCM
252099012,Cuộc Đời Đức Phật (Tái Bản 2023),69420,89000,19580,22,0.0,0,"    Cuộc Đời Đức Phật   “Một con người phi thường đã xuất hiện trên thế gian này, vì lợi ích cho số đông, vì lòng bi mẫn, vì sự tốt đẹp, vì lợi ích và hạnh phúc cho chư Thiên và loài Người.” – đó ...",2,['Ohta Hisashi'],Root,Thái Hà,,,Nhà Xuất Bản Lao Động
263052540,Hành trình giác ngộ - Tác giả Adyashanti,77000,110000,33000,30,0.0,0,"HÀNH TRÌNH GIÁC NGỘKhám phá cuộc sống sau khi thức tỉnhNgày càng nhiều người đang bừng tỉnh – chợt thoáng có cái nhìn chân thực, nguyên sơ vào thực tại. Họ dường như có những khoảnh khắc bừng tỉnh k...",2,['Adyashanti'],Sách Tôn Giáo - Tâm Linh,Saigon Books,Bìa mềm,,Nhà Xuất Bản Thế Giới
253498953,Tái sinh thực tại,65600,95000,29400,31,0.0,0,"Tái sinh thực tại là cuốn sách sẽ làm thay đổi cuộc sống của không ít người. Thông qua những bài viết được tổng hợp từ những cuộc trò chuyện của tác giả Anthony de Mello, độc giả sẽ nhận được những bà...",6,['Anthony De Mello'],Sách Tôn Giáo - Tâm Linh,Thái Hà,,244,Nhà Xuất Bản Thế Giới
203401550,Sách- Kinh Diệu Pháp Liên Hoa,53000,53000,0,0,5.0,1,Sách- Kinh Diệu Pháp Liên HoaDịch Giả : HT Thích Trí TịnhNăm xuất bản :2021Nhà Xuất Bản Tôn GiáoSố Trang :615Nhà phát hành : Công ty TNHH TM-DV-VH Hương TrangKinh Diệu Pháp Liên Hoa cũng được gọ...,12,['Bonnie Rickner Jensen '],Sách tiếng Việt,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa mềm,615,Nhà Xuất Bản Tôn Giáo
241667352,Tri Kỷ Của Bụt (Tái Bản),136950,165000,28050,17,0.0,0,    Chúng ta có phải là tri kỷ của Bụt không? Chúng ta có hiểu được Bụt không? Thật ra người ta đã hiểu lầm Bụt rất nhiều. Không phải chỉ những người ngoài đạo Bụt mà ngay trong chính hàng đệ tử củ...,2,['Thích Nhất Hạnh'],Root,Cty Bán Lẻ Phương Nam,,,Nhà Xuất Bản Thế Giới
51523770,Combo 3 cuốn: Tìm Lại Chính Mình + An Lạc Từ Tâm + Giao Tiếp Bằng Trái Tim ,169000,169000,0,0,0.0,0,"Tìm Lại Chính Mình Tìm lại chính mình là một trong những tác phẩm hay của pháp sư Thánh Nghiêm, liên quan mật thiết đến đời sống tâm linh của con người hiện đại. Là bậc thầy hướng dẫn đời sống tâm li...",11,['Nhiều Tác Giả'],Sách tiếng Việt,Thái Hà,Bìa mềm,,Nhà Xuất Bản Lao Động
262731532,Sách Combo J. Krishnamurti (9 quyển),1022400,1278000,255600,20,0.0,0,Sách Combo J. Krishnamurti (9 quyển) - First News:-----------------1. TỰ DO ĐẦU TIÊN VÀ CUỐI CÙNGTác Giả: J. KrishnamurtiCông ty phát hành: First News – Trí VIệtNgày phát hành: 2022Số trang: 300...,2,['J. Krishnamurti'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,Bìa mềm,,Dan Tri Publishing
161008713,Đạo Phật Đi Vào Cuộc Đời (Tái Bản),54500,79000,24500,31,5.0,21,"Suối nguồn phát sinh của đạo Phật là một sự giác ngộ về sự thật của cuộc đời (Tứ diệu đế), vì vậy đạo Phật có tính cách vượt lên trên cuộc đời. Sự vượt lên ở đây là một kết quả tất nhiên của giác ngộ,...",149,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,180,Nhà Xuất Bản Văn Hoá Dân Tộc
45299963,Tánh Không Cốt Tủy Triết Học Phật Giáo - Nghiên Cứu Về Trung Quán Tông,172000,215000,43000,20,4.8,46,"Prajnaparamita là chỗ kết tinh của mọi lý luận trong thiên hạ, còn Tánh Không làm tiêu dung tất cả các kiến giải cổ kim. Mô phỏng theo Ngọa Long Sinh, ta có thể nói ""Trước Thiên Kiếm Prajnaparamita, l...",337,['T.R.V Murti'],Sách tiếng Việt,Công Ty Sách Thời Đại,Bìa cứng,460,Nhà Xuất Bản Hồng Đức
173742720,Bộ 3 Cuốn Sách Của Thiền Sư Ajahn Chah : Phật Tại Tâm + Thân Và Tâm + Thiên Nhiên Tâm ( Tái Bản ),139080,183000,43920,24,5.0,3,"jahn Chah (có nơi phiên âm là Achaan Chaa) (17/6/1918 - 16/1/1992) là một vị thiền sư Thái Lan nổi tiếng thuộc Phật giáo Nguyên Thủy. Ajahn là tiếng Thái Lan, dựa theo tiếng Phạn là Acariya (A xà lê),...",53,['Ajahn Chah'],Sách Tôn Giáo - Tâm Linh,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,,Nhà Xuất Bản Hồng Đức
230203635,Kinh Địa Tạng Bồ Tát Bổn Nguyện (Bìa Mềm) + Vở Chép Tay Kinh Địa Tạng ( Bộ 2 Quyển ),84000,135000,51000,38,5.0,3,1. Kinh Địa Tạng Bồ Tát Bổn Nguyện (Bìa Mềm)Kinh này được cho là ghi lại những lời nói của đức Phật Thích Ca trong khoảng thời gian cuối cuộc đời của mình. Đức Phật nói về những sinh vật trên “Thiên ...,13,['HT.Thích Trí Tịnh'],Sách Tôn Giáo - Tâm Linh,Công ty Văn Hóa Hương Trang,Bìa mềm,244,Nhà Xuất Bản Tôn Giáo
8051278,"Combo 3 cuốn: Bên Rặng Tuyết Sơn, Hoa Sen Trên Tuyết, Đường Mây Qua Xứ Tuyết ",267200,334000,66800,20,4.8,5," Bên Rặng Tuyết Sơn Bên Rặng Tuyết Sơn là quyển sách mới trong bộ sách khoa học tâm linh nổi tiếng của dịch giả Nguyên Phong. Khơi nguồn từ vùng núi Himalaya xa xôi và vùng đồng bằng Ấn Độ, Bên Rặng...",61,"['Anagarika Govinda', 'Swami Amar Jyoti', 'Nguyên Phong']",Sách tiếng Việt,First News - Trí Việt,Bìa mềm,,Nhà Xuất Bản Tổng hợp TP.HCM
83789484,Phương Thuốc Chánh Niệm Mầu Nhiệm,98770,119000,20230,17,4.0,1,"Sồi sống nhiều năm tại Tu viện Lộc Uyển, nơi có vô số cổ thụ thuộc họ Sồi. Có những cây thân uốn cong, xòe cành như các vũ công. Có những cây thân vươn lên thẳng tắp trước khi dang rộng những vòng tay...",8,['Chân Đẳng Nghiêm'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,328,Nhà Xuất Bản Hà Nội
120432131,An nhiên giữa những thăng trầm - Tác giả Như Nhiên Thích Tánh Tuệ,78000,120000,42000,35,5.0,12,AN NHIÊN GIỮA NHỮNG THĂNG TRẦMTác giả: Như Nhiên Thích Tánh Tuệ---------- bí kíp giữ tâm hồn bình yên:Tránh xa những cuộc đối thoại tiêu cực và người tiêu cựcĐừng ôm ấp hận thù và sự giận dữ. Họ...,89,['Như Nhiên Thích Tánh Tuệ'],Sách Tôn Giáo - Tâm Linh,Saigon Books,Bìa mềm,256,Nhà Xuất Bản Văn Hóa Văn Nghệ
249238101,Cuộc Đời Đức Phật (Tái Bản),54000,89000,35000,39,5.0,1,"“Một con người phi thường đã xuất hiện trên thế gian này, vì lợi ích cho số đông, vì lòng bi mẫn, vì sự tốt đẹp, vì lợi ích và hạnh phúc cho chư Thiên và loài Người.” – đó là những lời ca tụng về sự r...",12,"['Ohta Hisashi', 'Ito Kentaro']",Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,252,Nhà Xuất Bản Lao Động
205696116,Phép Lạ Của Sự Tỉnh Thức (Tái bản năm 2022),61750,65000,3250,5,5.0,1,    Phép Lạ Của Sự Tỉnh Thức (Tái bản năm 2022)      Nhà xuất bản : Nhà Xuất Bản Thế Giới.  Công ty phát hành : Phương Nam Book.  Tác giả : Thích Nhất Hạnh.  Kích thước : 14 x 20.5 cm.  Số t...,11,['Thích Nhất Hạnh'],Root,Nhà Xuất Bản Thế Giới,Bìa mềm,132,Nhà Xuất Bản Thế Giới
54380460,Năng Đoạn Kim Cương (Tái Bản 2020),129000,129000,0,0,5.0,1,Cuốn sách này là sự kết hợp độc đáo và kỳ ảo giữa trí tuệ của Phật giáo Tây Tạng áp dụng vào hoạt động kinh doanh. Năng đoạn Kim Cương mang đầy tính triết lý thâm sâu và vô cùng cần thiết cho sự thành...,13,['Geshe Michael Roach'],Sách tiếng Việt,Thái Hà,Bìa mềm,348,Nhà Xuất Bản Lao Động
492610,Combo Phật Học Phổ Thông (Trọn Bộ 3 Tập),280000,280000,0,0,5.0,48,"Combo Phật Học Phổ Thông (Trọn Bộ 3 Tập) Phật học phổ thông là bộ sách giáo lý Phật học căn bản do Cố Hòa thượng Thích Thiện Hoa chủ trương biên soạn hoàn chỉnh, hệ thống hóa từ thấp đến cao... làm k...",169,['Hòa Thượng Thích Thiện Hoa'],Sách tiếng Việt,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa cứng,,
253579575,Tập Chép Kinh Chú Đại Bi In Mờ - Dành Cho Người Mới Tập Chép Kinh,88000,88000,0,0,0.0,0,"- Chú Đại Bi từ lâu đã trở thành một bài Chú quen thuộc với đại đa số đệ tử Phật.- Vở chép Chú Đại Bi này được ghép bằng chữ in mờ, vô cùng thuận tiện.HƯỚNG DẪN CHÉP:- Trước khi chép, cần làm sạch ...",7,['nhieu tac gia'],Sách Tôn Giáo - Tâm Linh,Tổ In ấn và Phát hành kinh sách,Bìa cứng,83,Nhà Xuất Bản Tôn Giáo
190489592,COMBO 3 QUYỂN KINH DƯỢC SƯ + KINH NIỆM PHẬT BA LA MẬT + NGHI THỨC SÁM HỐI SÁU CĂN VÀ HỒNG DANH,120000,120000,0,0,5.0,1,"Kinh Niệm Phật Ba La Mật - Tất cả chư Phật phân thân của Ta luôn luôn phóng đại quang minh nhiếp thọ và thủ hộ những chúng sanh niệm Phật, không bỏ rời....",9,['Thích Nhật Từ'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa mềm,,Nhà Xuất Bản Tôn Giáo
110649726,Hành Trình Thức Tỉnh ,160000,229000,69000,30,5.0,3,"Hành Trình Thức TỉnhHành trình thức tỉnh ghi lại những giác ngộ của tác giả Tạ Minh Tuấn trong hành trình đi tìm lẽ thực, những trăn trở trong tâm thức của anh về con người, bản thể, sự sống và chết,...",69,['Tạ Minh Tuấn'],Sách Tôn Giáo - Tâm Linh,Alpha Books,Bìa mềm,384,NXB Dân Trí
2345547,Trung Luận,52000,52000,0,0,4.6,18,"Trung LuậnTrung luận nói rõ là Trung Quán luận. Trung quán đồng nghĩa với chính kiến trong tám chi chánh đạo.Thật tướng các pháp vốn là duyên khởi vô tính, luôn luôn vắng lặng bình đẳng, siêu việt h...",194,['HT.Thích Thiện Siêu'],Root,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,388,
247271324,Duy Thức Học (HT. Thích Thiện Hoa),32000,32000,0,0,5.0,1,"Phật ra đời độ sanh gần nửa thế kỷ, thuyết pháp trên 300 hội, nói ra 84.000 pháp môn, nào quyền, thiệt, đốn, tiệm, các phương tiện đều dạy bày; chung qui lại chỉ có hai phần: pháp tướng và pháp tánh. ...",13,['Thích Thiện Hoa'],Sách Tôn Giáo - Tâm Linh,Tổ In ấn và Phát hành kinh sách,Bìa mềm,343,Nhà Xuất Bản Tôn Giáo
